BA1 1DU,10,374964,165013,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1DW,10,375350,164482,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1DX,10,374972,164994,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1DY,10,374974,165033,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1EA,10,374951,164812,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1EB,10,374861,164684,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1EE,10,374923,164661,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1EF,10,374888,164736,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1EL,10,374971,164786,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1EN,10,374838,164796,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 1EP,10,374909,164776,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1EQ,10,374936,164761,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1ER,10,374965,164824,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1ET,10,374851,164835,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 1EU,10,374862,164855,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 1EY,10,374911,164854,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1HA,10,374890,164884,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1HB,10,374926,164896,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1HD,10,374921,164892,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1HE,10,374896,164928,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1HF,10,374871,164921,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1HG,10,374851,164894,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 1HH,10,374858,164940,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1HJ,10,374825,164887,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 1HL,10,374773,164883,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 1HN,10,374735,164918,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 1HQ,10,374858,164867,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 1HT,10,374735,164918,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 1HU,10,374674,164881,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 1HX,10,374633,164811,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 1HZ,10,374517,164695,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 1JB,10,374571,164759,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 1JD,10,374479,164701,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 1JG,10,375227,164557,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1JH,10,375233,164398,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1JN,10,375266,164529,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1JP,10,375268,164407,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1JQ,10,375232,164516,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1JR,10,375211,164575,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1JS,10,375169,164562,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1JT,10,375186,164606,E92000001,E19000002,E18000010,,E06000022,E05001935
